Permeability,Porosity,Facies
498.837,19.0704,2
493.816,17.908,2
481.675,17.4078,2
461.882,18.5678,2
591.874,15.3909,4
592.853,14.551,4
579.867,21.294,1
533.54,21.4186,0
524.274,21.5614,0
512.557,22.7014,0
502.977,23.6305,0
495.787,23.6721,0
497.073,24.7228,0
493.255,23.9738,1
495.396,24.1886,1
516.547,23.6493,0
519.952,25.1565,0
404.752,13.2886,2
362.761,14.9803,2
323.264,15.0218,2
295.534,14.5662,2
281.457,15.8456,2
285.096,14.8531,2
299.352,14.5847,2
323.508,14.8883,2
352.371,16.9519,2
381.165,17.0543,2
404.019,16.7039,2
417.325,15.398,2
420.737,16.0133,2
414.136,15.5365,2
403.179,14.7713,2
392.319,14.8459,2
384.34,15.202,2
428.261,15.1563,4
406.425,13.5382,4
536.072,19.2991,1
534.193,19.2929,1
532.078,17.6681,1
526.768,17.8904,1
519.308,18.0699,1
510.889,17.7909,1
501.943,17.1015,1
487.261,17.9596,1
460.091,16.3754,1
427.733,17.7541,1
390.178,18.8749,1
422.399,16.3727,4
426.833,16.6403,4
481.891,17.1418,2
490.155,16.3357,2
498.15,16.4813,2
503.837,15.6935,2
511.309,14.9831,2
513.998,15.8447,2
509.594,15.5829,2
494.537,15.8538,2
468.232,15.5778,2
434.794,15.375,2
401.952,15.647,2
381.768,14.1539,2
375.168,14.9133,2
380.745,14.1172,2
515.3,14.7564,4
506.2,14.7565,4
453.633,13.3831,2
503.582,14.5656,4
441.133,18.2198,1
524.724,27.4999,0
546.796,28.2549,0
530.373,16.2398,4
380.328,16.9105,2
403.531,20.4869,3
405.722,20.0661,3
424.182,15.6416,2
660.929,18.2748,1
642.323,26.4316,0
657.543,25.4092,0
664.726,26.0747,0
661.833,25.0539,0
650.521,24.8337,0
636.455,23.4867,0
621.338,23.3257,0
338.141,15.4593,2
332.635,18.9021,3
296.294,15.1836,2
294.293,14.5832,2
305.075,14.017,2
329.561,14.7667,2
363.705,13.643,2
398.149,15.3192,2
427.573,14.0999,2
423.47,20.4142,3
441.962,19.4487,3
490.372,14.0767,2
483.378,19.4804,3
487.094,19.1106,3
475.295,18.5018,3
488.289,14.116,2
478.573,16.0745,2
465.004,15.5892,2
396.002,19.5708,3
390.235,19.8618,3
383.045,20.2076,3
375.273,19.5667,3
374.708,20.3801,3
380.093,19.6481,3
378.745,17.5407,2
368.703,17.6838,2
404.583,18.8132,3
417.059,18.9292,3
432.423,19.1839,3
440.568,19.3912,3
447.946,18.6188,3
450.871,14.5555,2
481.831,14.0894,2
512.131,15.4396,2
534.742,13.7758,2
547.627,13.2139,2
546.93,14.0456,2
405.56,20.7591,3
409.601,20.6357,3
420.482,20.6033,3
493.625,15.0259,2
459.664,21.1312,3
473.087,21.1158,3
477.638,20.5132,3
474.929,19.5431,3
469.018,20.4897,3
364.013,14.4948,2
453.487,20.397,3
365.033,15.2745,2
373.158,16.1621,2
498.258,20.5409,3
496.272,20.5994,3
483.622,21.1726,3
459.962,21.3428,3
487.744,17.1021,2
507.261,18.0235,2
512.282,17.6524,2
503.934,17.9138,2
486.61,18.6106,2
463.561,18.1145,2
587.353,15.7584,4
559.132,20.9198,1
578.757,20.5036,1
527.403,21.1154,0
512.54,21.746,0
502.258,22.5032,0
493.874,23.7988,0
491.932,24.8482,0
497.054,25.8319,0
483.882,22.2085,1
487.387,24.4122,1
510.334,25.754,0
506.673,24.4902,0
423.721,13.4591,2
376.337,14.3842,2
331.358,14.9204,2
300.138,14.4169,2
286.561,15.0233,2
289.038,14.7219,2
304.21,16.1839,2
323.422,15.3427,2
347.879,15.5699,2
372.575,16.6761,2
392.699,16.4163,2
408.684,16.7715,2
415.235,16.752,2
413.06,16.583,2
409.269,16.8241,2
399.281,14.6359,2
391.033,15.4858,2
390.103,14.4089,2
424.842,13.5367,4
411.576,14.0796,4
556.938,19.1721,1
560.792,19.0386,1
560.355,19.6874,1
554.618,19.1049,1
546.324,19.0947,1
532.218,17.9731,1
507.73,17.6672,1
473.004,19.0246,1
431.285,18.1208,1
390.281,17.8841,1
408.474,16.366,4
412.309,16.1469,4
470.176,17.6682,2
483.299,16.6646,2
493.521,15.1141,2
502.264,14.7741,2
512.428,16.4173,2
516.366,15.4806,2
514.139,16.3579,2
500.135,16.3331,2
472.608,16.2523,2
432.389,16.5713,2
395.746,15.5094,2
372.704,15.3959,2
365.497,15.7449,2
373.96,14.3129,2
527.097,15.088,4
515.708,15.5549,4
509.916,15.0552,4
513.407,14.573,4
465.404,16.5407,1
491.682,17.0062,1
566.97,29.0232,0
542.169,18.4493,1
373.719,15.6344,2
377.596,15.2833,2
417.207,19.797,3
402.462,13.9373,2
408.109,13.9468,2
638.945,27.9993,0
655.637,26.7392,0
661.711,26.8263,0
658.055,24.7703,0
645.277,23.6831,0
628.288,22.934,0
610.291,22.8424,0
529.178,15.2567,4
328.753,19.0758,3
300.813,14.8431,2
301.124,15.1713,2
308.114,13.6831,2
374.416,20.3111,3
360.637,15.0768,2
392.193,15.6345,2
408.744,20.1937,3
425.041,20.7307,3
440.506,19.9143,3
469.935,14.5879,2
484.126,19.5766,3
470.351,14.2242,2
477.87,19.4779,3
466.161,19.2976,3
450.084,19.4519,3
457.429,15.5614,2
445.682,15.6337,2
404.899,19.3831,3
398.677,20.8537,3
394.549,21.0961,3
395.35,20.3999,3
401.887,20.1365,3
411.127,20.2,3
350.827,16.9063,2
344.163,16.324,2
443.434,18.691,3
455.056,19.1752,3
461.144,18.4537,3
461.967,19.2071,3
443.335,14.3678,2
476.647,14.0411,2
507.209,13.7156,2
533.296,12.9005,2
548.685,15.1968,2
549.18,14.3173,2
539.613,14.34,2
383.882,20.5578,3
401.171,20.4954,3
430.012,20.7618,3
481.128,14.7911,2
462.001,14.4313,2
465.366,21.6861,3
459.771,20.8998,3
446.181,21.0257,3
429.733,20.3232,3
399.766,15.2813,2
401.733,15.8793,2
404.4,16.5829,2
406.731,16.0427,2
474.315,20.6725,3
461.848,20.5536,3
441.393,20.7682,3
492.323,16.9781,2
510.911,17.8903,2
514.169,18.0861,2
504.318,18.2785,2
485.377,18.6243,2
458.987,18.2372,2
589.292,16.8413,4
556.768,20.43,1
568.698,20.6393,1
529.944,20.2295,0
510.175,21.5726,0
495.616,22.2738,0
488.485,23.3533,0
489.173,24.4308,0
495.427,24.2278,0
505.375,25.2246,0
479.255,23.3374,1
511.432,25.1543,0
502.721,25.5499,0
445.357,13.9987,2
395.4,14.472,2
346.566,14.5084,2
311.253,15.0924,2
297.707,15.3289,2
301.543,15.9556,2
314.684,15.8034,2
330.602,16.4547,2
346.89,16.0191,2
364.733,18.011,2
382.093,17.2172,2
400.495,15.8919,2
412.001,16.4162,2
417.626,15.6866,2
418.861,16.7246,2
410.61,15.3667,2
402.094,15.2606,2
399.48,15.4023,2
449.861,12.635,4
440.311,13.1344,4
575.971,20.1073,1
584.611,21.1964,1
587.755,20.0167,1
586.316,21.1817,1
578.05,20.1371,1
558.238,20.3031,1
525.603,19.4621,1
483.468,18.6792,1
435.155,18.5476,1
388.161,18.4759,1
410.181,15.3855,4
410.617,15.4649,4
469.171,16.9637,2
481.063,15.7052,2
492.945,15.4245,2
503.37,14.752,2
514.517,16.7071,4
516.096,16.2411,2
514.805,16.0916,2
500.015,16.2466,2
468.356,17.2738,2
428.391,16.346,2
388.14,15.6316,2
362.914,15.9593,2
354,15.2297,2
363.911,15.5288,2
539.7,15.9306,4
528.643,16.0396,4
523.628,15.0594,4
527.841,15.3045,4
497.546,16.9474,1
523.101,17.3067,1
552.118,18.415,1
572.181,18.6999,1
568.823,16.1269,4
363.344,14.675,2
369.688,15.001,2
378.456,13.0883,2
383.926,13.07,2
665.295,18.7274,1
655.344,27.3898,0
661.53,26.4804,0
658.54,25.3861,0
642.835,24.3996,0
624.971,24.2598,0
606.303,22.8428,0
466.999,17.605,1
324.999,16.2749,2
331.538,19.5621,3
305.628,15.2282,2
308.954,14.8385,2
377.925,19.8608,3
389.617,20.4174,3
400.361,19.9428,3
415.225,20.4672,3
430.216,20.9038,3
431.603,15.2604,2
448.625,15.3312,2
480.929,19.2299,3
477.638,20.2961,3
454.479,14.1594,2
468.564,20.5333,3
463.682,19.4352,3
443.581,15.4832,2
429.371,16.2877,2
423.162,20.4416,3
416.861,20.075,3
414.111,20.5767,3
416.555,21.9357,3
424.727,20.2573,3
432.282,19.9984,3
440.946,18.7963,3
321.219,15.4711,2
462.457,18.0007,3
471.001,18.5559,3
473.354,19.1327,3
472.247,19.013,3
471.36,19.322,3
463.235,13.5669,2
494.309,14.3364,2
521.461,13.9067,2
538.866,14.2178,2
540.837,13.859,2
359.884,20.4303,3
370.95,21.3958,3
393.845,20.4312,3
427.026,20.9503,3
486.227,13.9404,2
469.462,13.9313,2
454.859,15.4278,2
446.204,21.7845,3
427.666,21.183,3
406.077,20.2543,3
432.739,16.5391,2
432.199,15.8041,2
428.412,15.8437,2
441.218,20.4037,3
443.895,19.4137,3
434.526,20.69,3
419.308,19.779,3
401.402,19.1578,3
506.718,17.8124,2
508.954,18.3025,2
497.266,17.8851,2
476.53,18,2
449.842,17.2523,2
594.802,15.8263,4
544.01,20.8766,1
567.224,19.5729,0
541.332,19.9312,0
515.159,21.3922,0
496.169,22.4758,0
488.036,22.3022,0
487.955,23.2496,0
493.427,24.3933,0
503.092,25.0269,0
476.206,21.9079,1
491.244,22.7451,1
505.81,25.4034,0
468.563,14.2894,2
416.344,14.5155,2
363.554,15.5198,2
323.718,15.717,2
310.633,15.3076,2
318.376,15.1842,2
329.11,15.8805,2
341.823,15.2954,2
353.175,15.5498,2
364.937,16.3486,2
382.105,16.5395,2
399.441,17.1647,2
413.674,16.4228,2
420.069,16.3741,2
423.303,16.5611,2
420.217,16.352,2
413.524,14.8817,2
409.786,13.736,2
405.792,14.2343,2
469.439,13.3846,4
457.063,13.5363,4
447.777,14.1128,4
606.831,21.1189,1
610.135,20.6031,1
598.79,20.2746,1
575.837,19.8571,1
541.198,20.0802,1
494.09,18.6811,1
441.762,18.8717,1
391.842,18.1252,1
430.836,14.4041,4
426.939,14.9859,4
474.626,16.5211,2
486.023,15.9415,2
497.165,14.7918,2
503.973,15.6761,2
534.183,18.9472,4
512.733,16.1262,2
513.906,16.5555,2
497.347,16.978,2
464.375,15.9178,2
423.262,16.4126,2
383.436,16.385,2
587.413,15.2437,4
345.605,16.7164,2
355.554,15.1375,2
551.247,16.5986,4
542.557,15.8104,4
540.196,14.0607,4
544.301,14.4043,4
556.831,14.3902,4
552.357,18.1585,1
577.05,18.6579,1
595.672,18.9151,1
608.651,19.6602,1
344.253,14.7199,2
348.606,14.0457,2
353.994,13.2712,2
358.32,11.9018,2
653.905,20.0058,1
649.756,28.0845,0
658.939,27.1745,0
656.098,25.4502,0
643.93,24.9037,0
628.007,23.4195,0
609.282,23.7695,0
586.774,23.4467,0
336.005,15.7862,2
344.347,20.0888,3
307.333,14.0285,2
308.845,14.0312,2
322.955,15.2744,2
400.453,20.7557,3
408.588,20.5015,3
420.27,19.8672,3
436.994,20.6517,3
407.607,15.0226,2
425.401,14.4394,2
439.234,13.6517,2
465.028,20.5424,3
440.4,13.4177,2
456.944,21.1299,3
468.301,20.0495,3
465.885,18.8265,3
407.848,16.2782,2
390.301,16.0565,2
433.42,19.9309,3
430.989,20.7812,3
435.409,20.8843,3
442.858,19.9389,3
448.466,20.0689,3
453.77,19.6614,3
308.226,14.27,2
307.594,14.4941,2
476.249,18.2884,3
474.158,19.7039,3
469.214,19.7072,3
468.761,20.0914,3
441.501,13.7235,2
472.844,13.9446,2
499.983,14.7213,2
517.983,14.3815,2
522.867,14.2464,2
346.661,21.2571,3
364.405,21.2255,3
389.486,20.7701,3
422.167,21.0181,3
490.825,13.4918,2
476.363,14.0495,2
463.709,14.8359,2
435.32,20.4917,3
414.483,21.0688,3
394.919,21.0921,3
454.297,16.0562,2
451.32,16.2896,2
444.492,15.8101,2
404.836,20.3945,3
411.378,20.3697,3
408.484,20.1314,3
399.24,19.9433,3
388.613,19.0998,3
492.997,17.0918,2
498.327,17.0498,2
487.843,18.5007,2
467.442,16.5356,2
440.832,17.0017,2
408.514,14.6576,2
604.17,16.1332,4
532.697,21.7705,1
553.51,20.9562,0
524.311,20.7014,0
502.566,22.503,0
489.038,23.7624,0
486.372,23.2531,0
491.585,23.7584,0
498.942,24.2174,0
504.419,25.8889,0
498.548,21.7023,1
519.929,22.1499,1
484.202,13.8685,2
430.966,13.8824,2
377.883,14.5688,2
335.017,13.5989,2
318.653,12.9076,2
325.638,15.6644,2
341.217,14.4894,2
354.022,15.7681,2
360.841,16.7917,2
367.035,16.9814,2
379.624,15.6324,2
396.693,15.7627,2
412.544,16.6988,2
419.519,15.7614,2
423.336,15.7991,2
426.756,15.6823,2
427.873,15.4354,2
420.226,15.0407,2
413.512,13.5651,2
493.432,13.6933,4
482.043,14.4979,4
469.053,14.894,4
461.625,14.7836,4
462.07,14.5698,4
468.826,13.2108,4
586.983,20.7044,1
553.441,20.5208,1
507.27,20.3585,1
454.504,19.116,1
403.333,18.3206,1
464.727,15.2131,4
454.663,14.3924,4
477.428,15.9151,2
487.427,15.6333,2
497.716,15.4882,2
507.417,15.4542,2
546.845,17.7182,4
582.152,16.9686,4
514.258,15.7784,2
495.227,17.5964,2
461.529,16.428,2
420.505,16.6516,2
611.579,15.5847,4
594.706,15.7883,4
579.109,15.836,4
565.53,16.4964,4
555.849,14.3407,4
553.828,15.5373,4
553.862,15.6031,4
561.657,14.4724,4
576.06,14.5485,4
568.701,17.4589,1
590.208,18.2072,1
604.434,18.927,1
614.393,19.8092,1
318.716,15.2038,2
321.232,13.5619,2
326.959,13.3208,2
526.342,15.6591,4
635.844,20.4819,1
640.511,27.5729,0
651.103,25.608,0
652.88,24.6252,0
646.335,24.0697,0
634.33,22.8515,0
615.442,23.0619,0
595.419,22.6863,0
584.61,22.8984,0
325.13,14.7538,2
379.482,20.9609,3
394.326,20.7849,3
318.517,13.5358,2
415.833,19.3401,3
421.123,19.8169,3
430.47,21.3184,3
442.318,20.6233,3
388.279,14.672,2
408.728,15.1867,2
425.537,14.3861,2
452.361,18.657,3
445.497,19.7492,3
446.626,20.6575,3
455.476,19.9464,3
462.993,20.5416,3
389.502,15.8793,2
371.192,14.9967,2
443.73,19.5807,3
439.615,19.9902,3
443.252,20.9954,3
449.689,20.6572,3
454.41,19.921,3
457.573,19.9818,3
462.023,20.0717,3
313.798,14.0201,2
468.41,18.8142,3
461.149,19.2151,3
454.349,19.2765,3
451.416,20.4551,3
453.273,21.0558,3
443.863,14.6255,2
469.848,14.5495,2
489.237,14.7462,2
497.743,14.5386,2
500.519,14.6386,2
356.545,21.0816,3
382.327,20.5293,3
413.115,20.2118,3
436.849,19.8915,3
483.086,13.6688,2
470.873,13.8793,2
463.449,14.8299,2
458.142,14.6197,2
388.797,20.5008,3
463.314,15.4117,2
461.646,16.5086,2
452.913,15.788,2
375.648,19.7532,3
386.639,19.3634,3
388.688,19.7081,3
384.604,20.3771,3
380.82,19.5047,3
475.544,17.7392,2
481.474,16.5827,2
473.922,17.2563,2
454.325,16.2056,2
428.236,16.199,2
609.35,16.7432,4
504.452,20.3598,1
592.518,20.2647,0
563.002,21.6505,0
534.143,22.3017,0
509.567,21.9199,0
493.723,22.3459,0
487.801,23.2285,0
488.128,23.5838,0
493.506,24.6462,0
497.643,20.0722,1
516.626,20.4278,1
537.491,22.0955,1
488.264,14.3563,2
437.811,13.9888,2
385.872,14.0835,2
339.387,13.6914,2
320.877,13.4025,2
325.099,14.2404,2
341.641,14.8158,2
352.932,16.2617,2
357.779,16.2682,2
364.289,15.7798,2
370.371,15.7484,2
384.187,15.0368,2
396.319,16.0643,2
407.852,16.1967,2
417.979,15.0235,2
430.599,15.7234,2
434.869,15.2225,2
429.849,14.0219,2
418.898,13.6452,2
408.367,14.7212,2
495.733,14.2748,4
484.499,13.5667,4
477.476,13.7149,4
478.105,14.1056,4
489.293,14.1531,4
503.968,13.9889,4
559.86,21.3702,1
517.82,20.7856,1
469.749,19.6207,1
516.938,14.9081,4
504.811,14.5816,4
493.962,14.0032,4
471.25,15.0862,2
482.251,15.8438,2
497.682,15.2558,2
510.828,16.1238,2
552.213,17.1321,4
584.536,16.4311,4
613.659,16.907,4
496.113,16.169,2
463.039,16.8678,2
420.824,16.6639,2
611.106,15.4935,4
592.374,15.5435,4
575.568,14.4022,4
563.447,15.2453,4
557.085,16.0965,4
557.486,15.2936,4
563.578,14.7287,4
574.09,14.1969,4
590.161,13.0541,4
610.604,13.805,4
584.633,19.3574,1
594.164,19.9503,1
600.934,20.42,1
605.069,15.4435,4
289.085,14.6562,2
294.272,13.7581,2
527.23,15.9134,4
499.794,15.0064,4
635.239,26.4762,0
647.33,25.6236,0
649.464,25.1879,0
645.724,23.5673,0
635.273,23.5108,0
618.798,23.4955,0
603.515,23.0899,0
594.366,22.2921,0
411.63,13.5767,4
321.875,12.5259,2
419.358,21.2881,3
318.708,13.8712,2
433.923,21.033,3
435.261,21.7786,3
439.015,20.2667,3
444.832,20.1668,3
452.533,20.7905,3
401.502,14.7832,2
422.669,13.7209,2
436.239,13.9499,2
432.629,20.2965,3
434.552,20.1015,3
438.268,21.5462,3
443.849,21.2092,3
374.662,15.671,2
357.263,16.1805,2
352.988,15.8468,2
439.517,21.6511,3
441.846,20.6621,3
446.139,20.6577,3
449.86,20.0727,3
453.217,19.5664,3
453.269,20.1558,3
340,15.7114,2
343.743,14.6294,2
434.821,18.3815,3
426.191,19.1052,3
425.582,19.1092,3
432.221,21.5153,3
412.143,14.6,2
434.931,14.4962,2
453.59,14.2418,2
466.99,14.0575,2
471.405,15.4866,2
349.1,21.0419,3
373.029,19.9821,3
399.485,19.7009,3
419.123,19.2541,3
421.474,19.2743,3
476.657,13.2756,2
471.875,13.6916,2
468.174,14.7438,2
383.98,21.3431,3
462.945,15.9367,2
460.946,15.9363,2
457.101,17.1273,2
448.342,15.5224,2
370.936,20.6621,3
377.522,20.4253,3
379.812,20.7966,3
375.563,19.7267,3
453.809,17.4982,2
464.25,17.7407,2
460.939,16.7947,2
444.363,17.2276,2
419.807,15.5845,2
605.751,16.0399,4
487.738,20.3523,1
592.145,21.2231,0
563.348,21.5281,0
534.722,23.0988,0
509.643,22.9407,0
494.568,22.652,0
488.444,21.656,0
488.385,22.2641,0
493.483,23.3623,0
503.64,23.9926,0
546.718,21.0018,1
564.84,20.4207,1
478.957,14.643,2
432.912,13.9888,2
384.819,14.2393,2
340.655,14.0317,2
319.849,14.4136,2
318.226,14.4249,2
332.421,15.2379,2
342.69,14.922,2
349.351,15.0055,2
351.746,14.8484,2
353.512,15.2652,2
361.168,13.6643,2
372.666,14.8324,2
385.264,14.6612,2
403.956,14.3674,2
420.687,14.6912,2
432.218,14.2488,2
428.987,13.8553,2
419.467,13.2483,2
408.005,13.3076,2
394.606,13.7578,2
494.195,13.8663,4
488.375,14.2945,4
493.351,14.5744,4
509.775,14.0825,4
529.032,13.3125,4
546.543,13.522,4
559.014,14.1271,4
561.504,13.8869,4
555.474,14.3133,4
545.921,13.8898,4
533.691,14.6277,4
467.063,14.9638,2
478.598,15.4429,2
494.785,15.7233,2
507.505,15.1433,2
511.401,14.6128,2
573.641,16.996,4
598.207,16.5892,4
494.976,16.0859,2
461.172,16.6249,2
422.888,16.3113,2
386.693,15.446,2
361.104,16.5218,2
566.618,15.0162,4
558.437,15.1303,4
555.343,14.6735,4
557.095,15.49,4
523.326,19.2554,1
531.092,18.6832,1
541.213,18.6509,1
618.091,13.9568,4
562.796,20.1211,1
569.078,21.0577,1
633.315,27.3624,0
581.588,19.4967,1
252.045,14.2901,2
260.674,13.3731,2
273.581,13.8028,2
500.956,14.3464,4
635.505,25.6319,0
645.885,26.116,0
647.778,24.4753,0
642.588,23.8512,0
631.901,23.5232,0
619.72,23.7699,0
606.809,23.4224,0
602.525,23.0435,0
601.725,23.2784,0
330.075,13.6074,2
444.358,21.9907,3
446.943,21.9441,3
448.143,21.9486,3
447.108,21.0445,3
446.902,21.92,3
449.707,20.6947,3
451.889,20.1398,3
402.928,15.6796,2
426.949,14.9846,2
444.252,15.0622,2
425.099,19.9257,3
424.606,21.418,3
422.671,21.0778,3
419.626,20.8511,3
415.981,21.248,3
349.202,13.5867,2
346.457,15.6036,2
428.302,20.8261,3
431.559,20.4913,3
437.817,20.145,3
441.146,21.1268,3
441.056,19.6725,3
440.208,19.5469,3
372.141,13.8698,2
372.189,14.9969,2
403.102,18.4242,3
392.43,19.2361,3
394.065,20.6494,3
404.777,20.6535,3
421.376,21.7985,3
399.442,15.1391,2
416.286,14.6286,2
430.183,14.493,2
439.016,14.1209,2
347.085,20.4608,3
365.199,19.8387,3
384.065,19.9098,3
395.83,17.8124,3
397.72,18.3389,3
392.652,18.8453,3
472.028,14.2296,2
470.407,14.3724,2
373.428,20.3702,3
381.152,20.5209,3
450.517,15.0676,2
450.007,16.3188,2
447.839,15.1717,2
367.005,19.8425,3
376.657,20.2045,3
381.377,20.4143,3
378.959,19.2727,3
436.041,17.9163,2
450.681,18.5485,2
452.303,16.7175,2
442.413,16.9426,2
422.463,16.9121,2
592.19,15.3348,4
589.789,15.9861,4
474.248,19.5106,1
558.244,22.0968,0
531.337,22.2531,0
508.98,21.2702,0
495.4,23.0787,0
491.084,22.0545,0
495.377,23.2628,0
504.755,23.1156,0
512.43,23.7167,0
520.769,23.2141,0
596.613,20.7828,1
460.31,14.4625,2
417.098,15.048,2
374.48,14.7194,2
335.972,14.7048,2
314.831,14.5398,2
309.955,14.8515,2
318.734,13.4614,2
334.111,14.263,2
342.154,15.9472,2
339.565,14.9739,2
337.147,13.9332,2
335.403,14.7185,2
340.501,13.606,2
353.705,14.1813,2
377.916,14.3427,2
398.591,14.4072,2
411.228,12.3877,2
412.233,13.1402,2
408.591,13.686,2
397.322,12.7798,2
387.036,13.3525,2
498.108,13.6259,4
495.305,13.4924,4
504.542,13.0408,4
524.301,13.2609,4
547.559,13.0117,4
569.289,12.6936,4
583.632,12.0012,4
588.613,13.2382,4
585.428,14.7038,4
577.648,13.6661,4
461.344,14.4902,2
470.745,15.2078,2
483.06,14.447,2
509.725,16.6015,4
503.057,16.2783,2
501.571,15.9189,2
551.183,16.6028,4
571.687,16.5527,4
583.236,15.8788,4
456.28,15.8584,2
420.897,15.8091,2
388.273,15.2245,2
362.926,15.1813,2
352.054,15.5412,2
555.453,13.9809,4
553.794,13.3298,4
552.164,14.8595,4
559.304,14.4446,4
516.361,19.3042,1
519.381,19.9083,1
523.517,19.7954,1
528.086,20.476,1
531.52,20.0424,1
635.057,26.9764,0
631.775,25.9188,0
217.997,13.7642,2
227.804,14.0465,2
244.018,13.9237,2
502.815,13.7421,4
559.349,18.6897,1
645.801,25.4524,0
645.088,26.4063,0
638.094,24.776,0
627.893,22.9598,0
617.707,22.8467,0
609.332,22.7792,0
606.181,22.7731,0
608.862,23.0092,0
339.061,12.8696,2
462.474,22.4238,3
461.549,22.5864,3
328.579,13.5073,2
328.034,15.2386,2
335.837,14.1921,2
352.944,14.4061,2
378.522,14.1589,2
408.095,13.6581,2
434.21,14.3219,2
451.029,14.6422,2
454.709,14.1333,2
419.896,20.5916,3
409.471,20.9377,3
400.023,22.0848,3
394.54,22.2471,3
399.439,21.7779,3
343.954,14.3746,2
356.273,14.6242,2
421.347,20.6622,3
429.69,20.7292,3
432.793,20.5777,3
431.089,20.5027,3
425.508,20.3842,3
414.617,18.8111,3
388.35,14.1974,2
387.683,14.6093,2
362.112,19.1645,3
364.34,19.2575,3
378.058,20.4575,3
402.584,20.7888,3
368.103,15.0597,2
381.532,14.7885,2
391.751,14.1101,2
399.283,14.7203,2
400.741,14.6758,2
361.89,20.4522,3
372.429,19.978,3
381.011,18.3912,3
382.924,17.8698,3
377.865,18.67,3
459.657,13.7154,2
453.974,14.7099,2
365.59,19.8295,3
371.516,20.7386,3
432.716,16.5261,2
436.3,16.6133,2
439.135,16.4761,2
366.848,20.3126,3
380.65,20.4702,3
386.107,20.4242,3
386.148,19.7464,3
426.228,18.7081,2
443.862,17.2605,2
447.462,18.3131,2
552.996,14.5563,4
561.715,14.0698,4
562.635,15.3758,4
556.966,15.1742,4
468.931,18.946,1
556.169,21.7836,0
534.566,22.4232,0
515.581,21.7139,0
505.25,22.3746,0
502.017,23.9249,0
509.415,24.1314,0
573.07,20.1982,1
597.098,20.0046,1
534.73,23.0672,0
622.87,20.4135,1
437.191,13.9376,2
402.242,14.2146,2
365.515,14.1747,2
333.439,15.0233,2
313.089,15.5685,2
308.874,13.7357,2
319.012,13.6972,2
334.933,12.9449,2
339.918,13.7649,2
334.667,13.1995,2
322.676,14.0615,2
309.717,12.6692,2
306.985,13.9713,2
321.112,13.1737,2
342.148,13.5057,2
361.315,13.0337,2
375.877,13.0841,2
383.679,13.2605,2
381.158,13.1895,2
376.083,13.1047,2
374.04,14.2484,2
370.635,15.0684,2
365.725,15.8802,2
363.591,15.8373,2
529.006,13.4477,4
555.745,12.99,4
577.857,12.2008,4
591.724,13.1587,4
599.137,12.5536,4
459.524,14.1411,2
464.615,13.8523,2
471.559,14.7967,2
480.754,14.1376,2
490.593,14.9751,2
493.562,15.7409,4
494.943,16.2311,4
492.942,16.2405,2
524.766,17.009,4
544.648,16.6781,4
554.087,16.1392,4
553.437,15.6633,4
417.344,16.5579,2
390.446,14.5723,2
370.679,15.5697,2
363.103,15.0785,2
369.424,14.8527,2
553.469,15.2595,4
549.422,13.8873,4
554.491,14.6904,4
568.692,14.8197,4
591.019,15.1568,4
617.577,15.1958,4
487.204,19.8996,1
488.423,20.4296,1
634.484,26.7153,0
630.985,25.5814,0
578.664,14.6553,4
201.96,14.1745,2
222.988,13.6994,2
251.416,13.8637,2
486.343,13.9453,4
644.296,24.4297,0
640.153,25.0068,0
631.997,23.3153,0
622.045,23.5786,0
612.413,23.6128,0
606.326,22.687,0
608.761,23.4644,0
611.689,22.9481,0
615.145,24.3925,0
334.122,13.6754,2
468.74,22.8964,3
463.86,22.4509,3
335.975,14.4311,2
342.478,14.3466,2
356.871,14.1503,2
381.175,14.9786,2
447.709,20.229,3
444.671,20.1136,3
438.27,19.9668,3
429.291,20.5534,3
417.098,21.142,3
401.417,21.4384,3
387.952,21.4305,3
380.073,22.0797,3
380.972,21.3914,3
342.74,13.1757,2
354.948,13.6051,2
412.598,20.9252,3
422.058,20.5845,3
427.581,20.5087,3
426.539,19.4176,3
413.415,18.9515,3
396.955,19.1379,3
386.695,15.1318,2
382.593,15.6935,2
342.984,18.9308,3
346.156,18.3548,3
362.296,20.9128,3
391.71,22.7409,3
343.429,14.6078,2
352.367,14.868,2
358.475,15.0572,2
359.975,14.115,2
358.587,13.3779,2
356.065,14.4453,2
377.339,18.2727,3
383.395,17.8789,3
384.819,18.0758,3
380.171,18.6564,3
377.216,17.8175,3
419.901,13.763,2
360.922,18.9277,3
359.205,19.565,3
407.57,15.8836,2
418.955,15.8995,2
431.789,15.5468,2
444.327,15.105,2
384.172,21.6712,3
388.499,20.756,3
392.382,19.707,3
388.796,18.9294,3
445.265,17.159,2
450.724,17.727,2
513.794,13.6209,4
522.602,14.0843,4
523.832,15.051,4
515.793,14.6137,4
470.345,19.8161,1
557.758,23.0929,0
542.813,22.1949,0
530.208,21.9509,0
525.055,23.0002,0
525.703,23.8051,0
534.421,24.0324,0
542.951,25.1079,0
549.865,26.1428,0
555.512,24.5812,0
563.089,25.0002,0
424.674,14.8775,2
395.832,15.0298,2
364.426,15.621,2
336.974,14.81,2
320.302,15.8083,2
320.189,13.9968,2
396.155,13.9608,4
369.563,14.736,4
363.495,14.6199,4
341.082,13.6345,2
317.054,13.3319,2
294.239,12.7098,2
276.604,12.9224,2
282.174,12.6687,2
